Species	LocusId	SeqID	LocusPos	Length	EffectiveLength	GCContent	GCSkew	NContent	LocusClass	GeneCount	SeqUnannot	FlankGeneOrient
Scer	ScerILC-00029	NC_001133.9	NC_001133.9_57018-58350	1333	432	0.454	-0.058	0.000	siLocus	1	False	NA
Scer	ScerILC-00030	NC_001133.9	NC_001133.9_57450-58962	1513	745	0.447	0.037	0.000	siLocus	1	False	NA
Scer	ScerILC-00031	NC_001133.9	NC_001133.9_58195-61552	3358	2621	0.456	0.082	0.000	siLocus	1	False	NA
Scer	ScerILC-00032	NC_001133.9	NC_001133.9_60816-63063	2248	1524	0.464	0.050	0.000	siLocus	1	False	NA
Scer	ScerILC-00033	NC_001133.9	NC_001133.9_62340-65904	3565	2938	0.382	-0.010	0.000	siLocus	1	False	NA
Scer	ScerILC-00034	NC_001133.9	NC_001133.9_65278-68118	2841	2841	0.381	0.289	0.000	siLocus	1	False	NA
Scer	ScerILC-00035	NC_001133.9	NC_001133.9_68119-70025	1907	1907	0.461	0.039	0.000	siLocus	1	False	NA
Scer	ScerILC-00036	NC_001133.9	NC_001133.9_70026-71285	1260	1260	0.382	0.056	0.000	iiLocus	0	False	RF
Scer	ScerILC-00037	NC_001133.9	NC_001133.9_71286-73788	2503	1640	0.402	-0.051	0.000	siLocus	1	False	NA
Scer	ScerILC-00038	NC_001133.9	NC_001133.9_72926-74018	1093	594	0.364	-0.025	0.000	siLocus	1	False	NA
Scer	ScerILC-00039	NC_001133.9	NC_001133.9_73520-75323	1804	1023	0.366	-0.047	0.000	siLocus	1	False	NA
Scer	ScerILC-00040	NC_001133.9	NC_001133.9_74543-76652	2110	1384	0.417	-0.077	0.000	siLocus	1	False	NA
Scer	ScerILC-00041	NC_001133.9	NC_001133.9_75927-79935	4009	3291	0.411	0.094	0.000	siLocus	1	False	NA
Scer	ScerILC-00042	NC_001133.9	NC_001133.9_79218-81087	1870	992	0.386	0.143	0.000	siLocus	1	False	NA
Scer	ScerILC-00043	NC_001133.9	NC_001133.9_80210-82451	2242	1996	0.414	0.111	0.000	siLocus	1	False	NA
Scer	ScerILC-00044	NC_001133.9	NC_001133.9_82206-83727	1522	629	0.420	-0.023	0.000	siLocus	1	False	NA
Scer	ScerILC-00045	NC_001133.9	NC_001133.9_82835-84974	2140	1414	0.420	0.006	0.000	siLocus	1	False	NA
Scer	ScerILC-00046	NC_001133.9	NC_001133.9_84249-87531	3283	2537	0.392	0.034	0.000	siLocus	1	False	NA
Scer	ScerILC-00047	NC_001133.9	NC_001133.9_86786-88252	1467	569	0.378	-0.018	0.000	siLocus	1	False	NA
Scer	ScerILC-00048	NC_001133.9	NC_001133.9_87355-92770	5416	5045	0.366	-0.036	0.000	siLocus	1	False	NA
Scer	ScerILC-00049	NC_001133.9	NC_001133.9_92400-94986	2587	1787	0.391	0.001	0.000	siLocus	1	False	NA
Scer	ScerILC-00050	NC_001133.9	NC_001133.9_94187-95972	1786	943	0.358	0.013	0.000	siLocus	1	False	NA
Scer	ScerILC-00051	NC_001133.9	NC_001133.9_95130-100197	5068	3675	0.368	-0.049	0.000	siLocus	1	False	NA
Scer	ScerILC-00052	NC_001133.9	NC_001133.9_98805-100368	1564	920	0.377	0.036	0.000	niLocus	1	False	NA
Scer	ScerILC-00053	NC_001133.9	NC_001133.9_99725-101645	1921	1340	0.365	-0.155	0.000	siLocus	1	False	NA
Scer	ScerILC-00054	NC_001133.9	NC_001133.9_101065-106372	5308	4707	0.363	0.031	0.000	siLocus	1	False	NA
Scer	ScerILC-00055	NC_001133.9	NC_001133.9_105772-109051	3280	2605	0.424	0.036	0.000	siLocus	1	False	NA
Scer	ScerILC-00056	NC_001133.9	NC_001133.9_108377-110930	2554	1969	0.427	0.081	0.000	siLocus	1	False	NA
Scer	ScerILC-00057	NC_001133.9	NC_001133.9_110346-113859	3514	2768	0.450	0.099	0.000	siLocus	1	False	NA
Scer	ScerILC-00058	NC_001133.9	NC_001133.9_113114-115115	2002	1305	0.511	-0.064	0.000	siLocus	1	False	NA
Scer	ScerILC-00059	NC_001133.9	NC_001133.9_114419-118814	4396	3645	0.402	0.027	0.000	siLocus	1	False	NA
Scer	ScerILC-00060	NC_001133.9	NC_001133.9_118064-120041	1978	1661	0.347	0.057	0.000	siLocus	1	False	NA
Scer	ScerILC-00061	NC_001133.9	NC_001133.9_119725-124795	5071	4654	0.376	0.035	0.000	siLocus	1	False	NA
Scer	ScerILC-00062	NC_001133.9	NC_001133.9_124379-127286	2908	2024	0.368	0.011	0.000	siLocus	1	False	NA
Scer	ScerILC-00063	NC_001133.9	NC_001133.9_126403-128602	2200	1349	0.401	-0.048	0.000	siLocus	1	False	NA
Scer	ScerILC-00064	NC_001133.9	NC_001133.9_127752-129519	1768	1018	0.428	0.017	0.000	siLocus	1	False	NA
Scer	ScerILC-00065	NC_001133.9	NC_001133.9_128770-130987	2218	1529	0.466	-0.015	0.000	siLocus	1	False	NA
Scer	ScerILC-00066	NC_001133.9	NC_001133.9_130299-132483	2185	1400	0.462	-0.094	0.000	siLocus	1	False	NA
Scer	ScerILC-00067	NC_001133.9	NC_001133.9_131699-134576	2878	1985	0.405	0.086	0.000	siLocus	1	False	NA
Scer	ScerILC-00068	NC_001133.9	NC_001133.9_133684-136165	2482	1670	0.377	0.079	0.000	siLocus	1	False	NA
Scer	ScerILC-00069	NC_001133.9	NC_001133.9_135354-137133	1780	1060	0.389	0.152	0.000	siLocus	1	False	NA
Scer	ScerILC-00070	NC_001133.9	NC_001133.9_136414-138010	1597	784	0.368	0.167	0.000	siLocus	1	False	NA
Scer	ScerILC-00071	NC_001133.9	NC_001133.9_137198-138845	1648	1454	0.347	0.105	0.000	siLocus	1	False	NA
Scer	ScerILC-00072	NC_001133.9	NC_001133.9_138652-139754	1103	351	0.384	-0.024	0.000	niLocus	1	False	NA
Scer	ScerILC-00073	NC_001133.9	NC_001133.9_139003-141931	2929	2671	0.410	-0.058	0.000	siLocus	1	False	NA
Scer	ScerILC-00074	NC_001133.9	NC_001133.9_141674-143660	1987	1533	0.358	-0.013	0.000	siLocus	1	False	NA
Scer	ScerILC-00075	NC_001133.9	NC_001133.9_141867-142968	1102	0	0.375	-0.041	0.000	niLocus	1	False	NA
Scer	ScerILC-00076	NC_001133.9	NC_001133.9_143207-148031	4825	3887	0.362	-0.015	0.000	siLocus	1	False	NA
Scer	ScerILC-00077	NC_001133.9	NC_001133.9_147094-151711	4618	4618	0.361	-0.121	0.000	siLocus	1	False	NA
Scer	ScerILC-00078	NC_001133.9	NC_001133.9_151712-154376	2665	1853	0.365	-0.080	0.000	siLocus	1	False	NA
Scer	ScerILC-00079	NC_001133.9	NC_001133.9_153565-155224	1660	940	0.380	-0.019	0.000	siLocus	1	False	NA
Scer	ScerILC-00080	NC_001133.9	NC_001133.9_154505-156785	2281	1749	0.376	0.124	0.000	siLocus	1	False	NA
Scer	ScerILC-00081	NC_001133.9	NC_001133.9_156254-159119	2866	2212	0.382	0.038	0.000	siLocus	1	False	NA
Scer	ScerILC-00082	NC_001133.9	NC_001133.9_158466-160293	1828	1631	0.369	0.144	0.000	siLocus	1	False	NA
Scer	ScerILC-00083	NC_001133.9	NC_001133.9_160097-164687	4591	3947	0.368	0.134	0.000	siLocus	1	False	NA
Scer	ScerILC-00084	NC_001133.9	NC_001133.9_164044-166366	2323	1723	0.392	0.187	0.000	siLocus	1	False	NA
Scer	ScerILC-00085	NC_001133.9	NC_001133.9_165767-166839	1073	475	0.346	-0.019	0.000	niLocus	1	False	NA
Scer	ScerILC-00086	NC_001133.9	NC_001133.9_166242-169371	3130	2633	0.401	-0.107	0.000	siLocus	1	False	NA
Scer	ScerILC-00087	NC_001133.9	NC_001133.9_168875-170795	1921	1021	0.403	-0.043	0.000	siLocus	1	False	NA
Scer	ScerILC-00088	NC_001133.9	NC_001133.9_169896-172203	2308	1815	0.377	-0.055	0.000	siLocus	1	False	NA
Scer	ScerILC-00089	NC_001133.9	NC_001133.9_171711-175635	3925	3925	0.389	0.071	0.000	siLocus	1	False	NA
Scer	ScerILC-00090	NC_001133.9	NC_001133.9_175636-176355	720	720	0.307	-0.077	0.000	iiLocus	0	False	RR
Scer	ScerILC-00091	NC_001133.9	NC_001133.9_176356-177523	1168	1168	0.394	0.026	0.000	siLocus	1	False	NA
Scer	ScerILC-00092	NC_001133.9	NC_001133.9_177524-178780	1257	1257	0.397	0.042	0.000	iiLocus	0	False	RR
Scer	ScerILC-00093	NC_001133.9	NC_001133.9_178781-180480	1700	1700	0.372	0.025	0.000	siLocus	1	False	NA
Scer	ScerILC-00094	NC_001133.9	NC_001133.9_180481-181888	1408	1408	0.388	-0.070	0.000	niLocus	1	False	NA
Scer	ScerILC-00095	NC_001133.9	NC_001133.9_181889-183186	1298	1298	0.366	-0.032	0.000	niLocus	1	False	NA
Scer	ScerILC-00096	NC_001133.9	NC_001133.9_183187-184977	1791	1205	0.363	-0.002	0.000	siLocus	1	False	NA
Scer	ScerILC-00097	NC_001133.9	NC_001133.9_184392-186096	1705	1429	0.379	0.046	0.000	siLocus	1	False	NA
Scer	ScerILC-00098	NC_001133.9	NC_001133.9_185821-187045	1225	515	0.371	0.044	0.000	siLocus	1	False	NA
Scer	ScerILC-00099	NC_001133.9	NC_001133.9_186336-188232	1897	1271	0.387	0.030	0.000	siLocus	1	False	NA
Scer	ScerILC-00100	NC_001133.9	NC_001133.9_187607-189502	1896	1896	0.390	0.031	0.000	siLocus	1	False	NA
Scer	ScerILC-00101	NC_001133.9	NC_001133.9_189503-192756	3254	2334	0.520	-0.144	0.000	siLocus	1	False	NA
Scer	ScerILC-00102	NC_001133.9	NC_001133.9_191837-192917	1081	282	0.476	-0.181	0.000	siLocus	1	False	NA
Scer	ScerILC-00103	NC_001133.9	NC_001133.9_192119-196685	4567	4567	0.427	-0.068	0.000	siLocus	1	False	NA
Scer	ScerILC-00104	NC_001133.9	NC_001133.9_196686-202902	6217	6217	0.355	-0.044	0.000	iiLocus	0	False	FF
Scer	ScerILC-00105	NC_001133.9	NC_001133.9_202903-208516	5614	5614	0.430	-0.220	0.000	siLocus	1	False	NA
Scer	ScerILC-00106	NC_001133.9	NC_001133.9_208517-219697	11181	11181	0.361	-0.043	0.000	iiLocus	0	False	FF
Scer	ScerILC-00107	NC_001133.9	NC_001133.9_219698-220997	1300	851	0.440	0.045	0.000	siLocus	1	False	NA
Scer	ScerILC-00108	NC_001133.9	NC_001133.9_220549-222160	1612	1357	0.457	-0.098	0.000	siLocus	1	False	NA
Scer	ScerILC-00109	NC_001133.9	NC_001133.9_221906-223391	1486	1486	0.427	-0.237	0.000	siLocus	1	False	NA
Scer	ScerILC-00110	NC_001133.9	NC_001133.9_223392-224959	1568	1568	0.374	0.026	0.000	iiLocus	0	False	FF
Scer	ScerILC-00111	NC_001133.9	NC_001133.9_224960-227363	2404	2404	0.391	0.022	0.000	siLocus	1	False	NA
Scer	ScerILC-00112	NC_001133.9	NC_001133.9_227364-230218	2855	2855	0.408	0.252	0.000	fiLocus	0	False	NA
Scer	ScerILC-00113	NC_001134.8	NC_001134.8_1-3399	3399	2406	0.457	-0.053	0.000	ciLocus	2	False	NA
Scer	ScerILC-00114	NC_001134.8	NC_001134.8_2407-5509	3103	3103	0.436	-0.108	0.000	siLocus	1	False	NA
Scer	ScerILC-00115	NC_001134.8	NC_001134.8_5510-7104	1595	1595	0.396	-0.468	0.000	iiLocus	0	False	RR
Scer	ScerILC-00116	NC_001134.8	NC_001134.8_7105-8233	1129	1129	0.395	-0.013	0.000	siLocus	1	False	NA
Scer	ScerILC-00117	NC_001134.8	NC_001134.8_8234-9082	849	849	0.364	0.087	0.000	iiLocus	0	False	RF
Scer	ScerILC-00118	NC_001134.8	NC_001134.8_9083-10166	1084	378	0.352	-0.005	0.000	niLocus	1	False	NA
Scer	ScerILC-00119	NC_001134.8	NC_001134.8_9461-11051	1591	886	0.371	-0.076	0.000	siLocus	1	False	NA
Scer	ScerILC-00120	NC_001134.8	NC_001134.8_10347-14379	4033	3394	0.379	-0.033	0.000	siLocus	1	False	NA
Scer	ScerILC-00121	NC_001134.8	NC_001134.8_13741-18196	4456	3936	0.379	-0.033	0.000	siLocus	1	False	NA
Scer	ScerILC-00122	NC_001134.8	NC_001134.8_17677-21793	4117	3899	0.377	-0.093	0.000	siLocus	1	False	NA
Scer	ScerILC-00123	NC_001134.8	NC_001134.8_21576-24036	2461	2022	0.371	0.003	0.000	siLocus	1	False	NA
Scer	ScerILC-00124	NC_001134.8	NC_001134.8_23598-25245	1648	848	0.391	0.073	0.000	siLocus	1	False	NA
Scer	ScerILC-00125	NC_001134.8	NC_001134.8_24446-28799	4354	3481	0.403	0.072	0.000	siLocus	1	False	NA
Scer	ScerILC-00126	NC_001134.8	NC_001134.8_27927-29240	1314	1314	0.409	0.177	0.000	siLocus	1	False	NA
Scer	ScerILC-00127	NC_001134.8	NC_001134.8_29435-35823	6389	6583	0.359	-0.131	0.000	ciLocus	2	False	NA
Scer	ScerILC-00128	NC_001134.8	NC_001134.8_35824-36988	1165	729	0.370	-0.104	0.000	niLocus	1	False	NA
Scer	ScerILC-00129	NC_001134.8	NC_001134.8_36553-39190	2638	2092	0.394	-0.008	0.000	siLocus	1	False	NA
Scer	ScerILC-00130	NC_001134.8	NC_001134.8_38645-41027	2383	1686	0.347	0.042	0.000	siLocus	1	False	NA
Scer	ScerILC-00131	NC_001134.8	NC_001134.8_40331-43595	3265	2446	0.375	0.171	0.000	siLocus	1	False	NA
Scer	ScerILC-00132	NC_001134.8	NC_001134.8_42777-44589	1813	979	0.410	0.081	0.000	siLocus	1	False	NA
Scer	ScerILC-00133	NC_001134.8	NC_001134.8_43756-45448	1693	1693	0.424	0.025	0.000	siLocus	1	False	NA
Scer	ScerILC-00134	NC_001134.8	NC_001134.8_45449-46870	1422	616	0.376	-0.006	0.000	siLocus	1	False	NA
Scer	ScerILC-00135	NC_001134.8	NC_001134.8_46065-47680	1616	798	0.402	-0.043	0.000	siLocus	1	False	NA
Scer	ScerILC-00136	NC_001134.8	NC_001134.8_46863-49128	2266	1462	0.414	-0.085	0.000	siLocus	1	False	NA
Scer	ScerILC-00137	NC_001134.8	NC_001134.8_48325-49858	1534	749	0.385	-0.007	0.000	siLocus	1	False	NA
Scer	ScerILC-00138	NC_001134.8	NC_001134.8_49074-51453	2380	1445	0.376	-0.006	0.000	siLocus	1	False	NA
Scer	ScerILC-00139	NC_001134.8	NC_001134.8_50519-59882	9364	8803	0.356	-0.031	0.000	siLocus	1	False	NA
Scer	ScerILC-00140	NC_001134.8	NC_001134.8_59322-61239	1918	1380	0.362	0.030	0.000	siLocus	1	False	NA
Scer	ScerILC-00141	NC_001134.8	NC_001134.8_60702-63239	2538	2538	0.395	0.034	0.000	siLocus	1	False	NA
Scer	ScerILC-00142	NC_001134.8	NC_001134.8_63240-67318	4079	3429	0.380	-0.054	0.000	siLocus	1	False	NA
Scer	ScerILC-00143	NC_001134.8	NC_001134.8_66669-69945	3277	2582	0.363	0.066	0.000	siLocus	1	False	NA
Scer	ScerILC-00144	NC_001134.8	NC_001134.8_69251-71627	2377	2115	0.439	-0.002	0.000	siLocus	1	False	NA
Scer	ScerILC-00145	NC_001134.8	NC_001134.8_71366-73472	2107	1204	0.399	-0.253	0.000	siLocus	1	False	NA
Scer	ScerILC-00146	NC_001134.8	NC_001134.8_72570-75195	2626	2189	0.399	-0.095	0.000	siLocus	1	False	NA
Scer	ScerILC-00147	NC_001134.8	NC_001134.8_74759-80267	5509	5119	0.362	-0.027	0.000	siLocus	1	False	NA
Scer	ScerILC-00148	NC_001134.8	NC_001134.8_79878-81231	1354	665	0.331	-0.134	0.000	siLocus	1	False	NA
Scer	ScerILC-00149	NC_001134.8	NC_001134.8_80543-84761	4219	3456	0.389	-0.099	0.000	siLocus	1	False	NA
Scer	ScerILC-00150	NC_001134.8	NC_001134.8_83999-86948	2950	2223	0.405	-0.112	0.000	siLocus	1	False	NA
Scer	ScerILC-00151	NC_001134.8	NC_001134.8_86222-88289	2068	1468	0.379	-0.121	0.000	siLocus	1	False	NA
Scer	ScerILC-00152	NC_001134.8	NC_001134.8_87690-88777	1088	333	0.368	-0.075	0.000	niLocus	1	False	NA
Scer	ScerILC-00153	NC_001134.8	NC_001134.8_88023-89625	1603	935	0.371	-0.024	0.000	siLocus	1	False	NA
Scer	ScerILC-00154	NC_001134.8	NC_001134.8_88958-90056	1099	520	0.386	0.019	0.000	siLocus	1	False	NA
Scer	ScerILC-00155	NC_001134.8	NC_001134.8_89478-91031	1554	763	0.394	0.054	0.000	ciLocus	2	False	NA
Scer	ScerILC-00156	NC_001134.8	NC_001134.8_90241-92530	2290	1673	0.385	0.032	0.000	siLocus	1	False	NA
Scer	ScerILC-00157	NC_001134.8	NC_001134.8_91914-93894	1981	1225	0.360	-0.014	0.000	siLocus	1	False	NA
Scer	ScerILC-00158	NC_001134.8	NC_001134.8_93139-96382	3244	3030	0.364	-0.034	0.000	siLocus	1	False	NA
Scer	ScerILC-00159	NC_001134.8	NC_001134.8_96169-100615	4447	3702	0.390	0.114	0.000	siLocus	1	False	NA
Scer	ScerILC-00160	NC_001134.8	NC_001134.8_99871-101656	1786	1515	0.404	0.030	0.000	siLocus	1	False	NA
Scer	ScerILC-00161	NC_001134.8	NC_001134.8_101386-105721	4336	3430	0.365	-0.068	0.000	siLocus	1	False	NA
Scer	ScerILC-00162	NC_001134.8	NC_001134.8_104816-107906	3091	2616	0.382	-0.066	0.000	siLocus	1	False	NA
Scer	ScerILC-00163	NC_001134.8	NC_001134.8_107432-110495	3064	2193	0.371	0.050	0.000	siLocus	1	False	NA
Scer	ScerILC-00164	NC_001134.8	NC_001134.8_109625-111039	1415	469	0.360	0.049	0.000	siLocus	1	False	NA
Scer	ScerILC-00165	NC_001134.8	NC_001134.8_110094-111744	1651	843	0.381	0.008	0.000	siLocus	1	False	NA
Scer	ScerILC-00166	NC_001134.8	NC_001134.8_110937-113208	2272	1364	0.421	0.023	0.000	siLocus	1	False	NA
Scer	ScerILC-00167	NC_001134.8	NC_001134.8_112301-113927	1627	961	0.419	-0.038	0.000	siLocus	1	False	NA
Scer	ScerILC-00168	NC_001134.8	NC_001134.8_113262-115668	2407	1811	0.373	0.123	0.000	siLocus	1	False	NA
Scer	ScerILC-00169	NC_001134.8	NC_001134.8_115073-117329	2257	2016	0.395	-0.035	0.000	siLocus	1	False	NA
Scer	ScerILC-00170	NC_001134.8	NC_001134.8_117089-119666	2578	1790	0.400	-0.120	0.000	siLocus	1	False	NA
Scer	ScerILC-00171	NC_001134.8	NC_001134.8_118879-122374	3496	3374	0.350	-0.063	0.000	siLocus	1	False	NA
Scer	ScerILC-00172	NC_001134.8	NC_001134.8_122253-125259	3007	2372	0.368	0.148	0.000	siLocus	1	False	NA
Scer	ScerILC-00173	NC_001134.8	NC_001134.8_124625-126619	1995	1703	0.392	0.090	0.000	siLocus	1	False	NA
Scer	ScerILC-00174	NC_001134.8	NC_001134.8_126328-127744	1417	471	0.367	0.015	0.000	siLocus	1	False	NA
Scer	ScerILC-00175	NC_001134.8	NC_001134.8_126799-128110	1312	596	0.362	0.048	0.000	siLocus	1	False	NA
Scer	ScerILC-00176	NC_001134.8	NC_001134.8_127395-132540	5146	4529	0.399	0.078	0.000	siLocus	1	False	NA
Scer	ScerILC-00177	NC_001134.8	NC_001134.8_131924-134249	2326	1719	0.378	0.122	0.000	siLocus	1	False	NA
Scer	ScerILC-00178	NC_001134.8	NC_001134.8_133643-136016	2374	1855	0.390	0.066	0.000	siLocus	1	False	NA
Scer	ScerILC-00179	NC_001134.8	NC_001134.8_135498-136866	1369	690	0.402	0.055	0.000	siLocus	1	False	NA
Scer	ScerILC-00180	NC_001134.8	NC_001134.8_136188-137961	1774	1653	0.385	-0.037	0.000	siLocus	1	False	NA
Scer	ScerILC-00181	NC_001134.8	NC_001134.8_137841-140760	2920	2906	0.403	0.007	0.000	siLocus	1	False	NA
Scer	ScerILC-00182	NC_001134.8	NC_001134.8_140747-142472	1726	865	0.385	0.095	0.000	siLocus	1	False	NA
Scer	ScerILC-00183	NC_001134.8	NC_001134.8_141612-143368	1757	1281	0.370	0.058	0.000	siLocus	1	False	NA
Scer	ScerILC-00184	NC_001134.8	NC_001134.8_142893-144072	1180	596	0.333	0.013	0.000	siLocus	1	False	NA
Scer	ScerILC-00185	NC_001134.8	NC_001134.8_143489-146228	2740	2198	0.363	-0.103	0.000	siLocus	1	False	NA
Scer	ScerILC-00186	NC_001134.8	NC_001134.8_145687-147385	1699	1022	0.365	0.061	0.000	siLocus	1	False	NA
Scer	ScerILC-00187	NC_001134.8	NC_001134.8_146709-150786	4078	3238	0.370	-0.022	0.000	siLocus	1	False	NA
Scer	ScerILC-00188	NC_001134.8	NC_001134.8_149947-151720	1774	1046	0.362	-0.062	0.000	siLocus	1	False	NA
Scer	ScerILC-00189	NC_001134.8	NC_001134.8_150993-154110	3118	2355	0.378	0.026	0.000	siLocus	1	False	NA
Scer	ScerILC-00190	NC_001134.8	NC_001134.8_153348-158889	5542	4808	0.355	0.046	0.000	siLocus	1	False	NA
Scer	ScerILC-00191	NC_001134.8	NC_001134.8_158156-160193	2038	1528	0.435	-0.067	0.000	siLocus	1	False	NA
Scer	ScerILC-00192	NC_001134.8	NC_001134.8_159684-161829	2146	1515	0.417	-0.070	0.000	siLocus	1	False	NA
Scer	ScerILC-00193	NC_001134.8	NC_001134.8_161199-163215	2017	1342	0.359	-0.073	0.000	siLocus	1	False	NA
Scer	ScerILC-00194	NC_001134.8	NC_001134.8_162541-164497	1957	1447	0.383	-0.011	0.000	siLocus	1	False	NA
Scer	ScerILC-00195	NC_001134.8	NC_001134.8_163988-165453	1466	1466	0.405	0.002	0.000	siLocus	1	False	NA
Scer	ScerILC-00196	NC_001134.8	NC_001134.8_165454-167764	2311	1564	0.354	-0.144	0.000	siLocus	1	False	NA
Scer	ScerILC-00197	NC_001134.8	NC_001134.8_167018-168338	1321	905	0.369	-0.029	0.000	siLocus	1	False	NA
Scer	ScerILC-00198	NC_001134.8	NC_001134.8_167923-169999	2077	2077	0.388	0.061	0.000	siLocus	1	False	NA
Scer	ScerILC-00199	NC_001134.8	NC_001134.8_170000-171538	1539	981	0.339	0.021	0.000	siLocus	1	False	NA
Scer	ScerILC-00200	NC_001134.8	NC_001134.8_170981-172418	1438	1053	0.371	0.124	0.000	siLocus	1	False	NA
Scer	ScerILC-00201	NC_001134.8	NC_001134.8_172034-175088	3055	2386	0.367	0.072	0.000	siLocus	1	False	NA
Scer	ScerILC-00202	NC_001134.8	NC_001134.8_174420-178026	3607	2954	0.375	-0.114	0.000	siLocus	1	False	NA
Scer	ScerILC-00203	NC_001134.8	NC_001134.8_177374-181775	4402	3786	0.399	-0.094	0.000	siLocus	1	False	NA
Scer	ScerILC-00204	NC_001134.8	NC_001134.8_181160-182594	1435	741	0.435	-0.061	0.000	siLocus	1	False	NA
Scer	ScerILC-00205	NC_001134.8	NC_001134.8_181901-184625	2725	1952	0.385	0.021	0.000	siLocus	1	False	NA
Scer	ScerILC-00206	NC_001134.8	NC_001134.8_183853-186415	2563	1645	0.358	0.054	0.000	siLocus	1	False	NA
Scer	ScerILC-00207	NC_001134.8	NC_001134.8_185498-186974	1477	846	0.358	-0.025	0.000	siLocus	1	False	NA
Scer	ScerILC-00208	NC_001134.8	NC_001134.8_186344-192083	5740	5607	0.385	-0.066	0.000	siLocus	1	False	NA
Scer	ScerILC-00209	NC_001134.8	NC_001134.8_191951-194012	2062	1671	0.433	-0.019	0.000	siLocus	1	False	NA
Scer	ScerILC-00210	NC_001134.8	NC_001134.8_193622-196202	2581	2581	0.439	0.035	0.000	siLocus	1	False	NA
Scer	ScerILC-00211	NC_001134.8	NC_001134.8_196203-196993	791	791	0.373	0.017	0.000	iiLocus	0	False	FF
Scer	ScerILC-00212	NC_001134.8	NC_001134.8_196994-198067	1074	135	0.346	-0.108	0.000	niLocus	1	False	NA
